Year,Round Number,Circuit Name,Race Name,Mean Track Temperature,Rainfall Status,Driver Abbr,Team,Driver Number,Sprint Position,Sprint Points,Quali Position,Race Position,Race Points
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,HAM,Mercedes,44,,0,1.0,1,26.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,VET,Ferrari,5,,0,5.0,5,10.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,SAI,McLaren,55,,0,9.0,10,1.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,RUS,Williams,63,,0,19.0,17,0.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,RAI,Alfa Romeo Racing,7,,0,18.0,13,0.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,BOT,Mercedes,77,,0,2.0,4,12.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,GRO,Haas F1 Team,8,,0,16.0,15,0.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,KUB,Williams,88,,0,20.0,19,0.0
2019,21,Yas Marina Circuit,Abu Dhabi Grand Prix,32.89,Rain,GIO,Alfa Romeo Racing,99,,0,17.0,16,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,GAS,AlphaTauri,10,,0,12.0,7,6.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,PER,Racing Point,11,,0,6.0,6,8.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,LEC,Ferrari,16,,0,7.0,2,18.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,STR,Racing Point,18,,0,9.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,MAG,Haas F1 Team,20,,0,16.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,ALB,Red Bull Racing,23,,0,5.0,13,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,KVY,AlphaTauri,26,,0,13.0,12,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,RIC,Renault,3,,0,10.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,OCO,Renault,31,,0,14.0,8,4.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,VER,Red Bull Racing,33,,0,3.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,NOR,McLaren,4,,0,4.0,3,16.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,HAM,Mercedes,44,,0,2.0,4,12.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,VET,Ferrari,5,,0,11.0,10,1.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,SAI,McLaren,55,,0,8.0,5,10.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,LAT,Williams,6,,0,20.0,11,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,RUS,Williams,63,,0,17.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,RAI,Alfa Romeo Racing,7,,0,19.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,BOT,Mercedes,77,,0,1.0,1,25.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,GRO,Haas F1 Team,8,,0,15.0,R,0.0
2020,1,Spielberg,Austrian Grand Prix,40.42,Rain,GIO,Alfa Romeo Racing,99,,0,18.0,9,2.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,GAS,AlphaTauri,10,,0,8.0,15,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,PER,Racing Point,11,,0,17.0,6,8.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,LEC,Ferrari,16,,0,11.0,R,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,STR,Racing Point,18,,0,13.0,7,6.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,MAG,Haas F1 Team,20,,0,15.0,12,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,ALB,Red Bull Racing,23,,0,7.0,4,12.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,KVY,AlphaTauri,26,,0,14.0,10,1.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,RIC,Renault,3,,0,9.0,8,4.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,OCO,Renault,31,,0,5.0,R,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,VER,Red Bull Racing,33,,0,2.0,3,15.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,NOR,McLaren,4,,0,6.0,5,10.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,HAM,Mercedes,44,,0,1.0,1,25.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,VET,Ferrari,5,,0,10.0,R,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,SAI,McLaren,55,,0,3.0,9,3.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,LAT,Williams,6,,0,18.0,17,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,RUS,Williams,63,,0,12.0,16,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,RAI,Alfa Romeo Racing,7,,0,16.0,11,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,BOT,Mercedes,77,,0,4.0,2,18.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,GRO,Haas F1 Team,8,,0,20.0,13,0.0
2020,2,Spielberg,Styrian Grand Prix,35.28,Rain,GIO,Alfa Romeo Racing,99,,0,19.0,14,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,GAS,AlphaTauri,10,,0,10.0,R,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,PER,Racing Point,11,,0,4.0,7,6.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,LEC,Ferrari,16,,0,6.0,11,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,STR,Racing Point,18,,0,3.0,4,12.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,MAG,Haas F1 Team,20,,0,16.0,10,1.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,ALB,Red Bull Racing,23,,0,13.0,5,10.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,KVY,AlphaTauri,26,,0,17.0,12,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,RIC,Renault,3,,0,11.0,8,4.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,OCO,Renault,31,,0,14.0,14,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,VER,Red Bull Racing,33,,0,7.0,2,18.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,NOR,McLaren,4,,0,8.0,13,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,HAM,Mercedes,44,,0,1.0,1,26.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,VET,Ferrari,5,,0,5.0,6,8.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,SAI,McLaren,55,,0,9.0,9,2.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,LAT,Williams,6,,0,15.0,19,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,RUS,Williams,63,,0,12.0,18,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,RAI,Alfa Romeo Racing,7,,0,20.0,15,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,BOT,Mercedes,77,,0,2.0,3,15.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,GRO,Haas F1 Team,8,,0,18.0,16,0.0
2020,3,Hangaroring,Hungarian Grand Prix,25.22,Rain,GIO,Alfa Romeo Racing,99,,0,19.0,17,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,GAS,AlphaTauri,10,,0,11.0,7,6.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,LEC,Ferrari,16,,0,4.0,3,15.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,STR,Racing Point,18,,0,6.0,9,2.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,MAG,Haas F1 Team,20,,0,16.0,R,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,ALB,Red Bull Racing,23,,0,12.0,8,4.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,KVY,AlphaTauri,26,,0,14.0,R,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,HUL,Racing Point,27,,0,13.0,20,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,RIC,Renault,3,,0,8.0,4,12.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,OCO,Renault,31,,0,9.0,6,8.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,VER,Red Bull Racing,33,,0,3.0,2,19.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,NOR,McLaren,4,,0,5.0,5,10.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,HAM,Mercedes,44,,0,1.0,1,25.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,VET,Ferrari,5,,0,10.0,10,1.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,SAI,McLaren,55,,0,7.0,13,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,LAT,Williams,6,,0,20.0,15,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,RUS,Williams,63,,0,15.0,12,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,RAI,Alfa Romeo Racing,7,,0,18.0,17,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,BOT,Mercedes,77,,0,2.0,11,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,GRO,Haas F1 Team,8,,0,19.0,16,0.0
2020,4,Silverstone,British Grand Prix,40.55,Dry,GIO,Alfa Romeo Racing,99,,0,17.0,14,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,GAS,AlphaTauri,10,,0,7.0,11,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,LEC,Ferrari,16,,0,8.0,4,12.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,STR,Racing Point,18,,0,6.0,6,8.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,MAG,Haas F1 Team,20,,0,17.0,R,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,ALB,Red Bull Racing,23,,0,9.0,5,10.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,KVY,AlphaTauri,26,,0,16.0,10,1.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,HUL,Racing Point,27,,0,3.0,7,6.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,RIC,Renault,3,,0,5.0,14,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,OCO,Renault,31,,0,11.0,8,4.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,VER,Red Bull Racing,33,,0,4.0,1,25.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,NOR,McLaren,4,,0,10.0,9,2.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,HAM,Mercedes,44,,0,2.0,2,19.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,VET,Ferrari,5,,0,12.0,12,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,SAI,McLaren,55,,0,13.0,13,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,LAT,Williams,6,,0,18.0,19,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,RUS,Williams,63,,0,15.0,18,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,RAI,Alfa Romeo Racing,7,,0,20.0,15,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,BOT,Mercedes,77,,0,1.0,3,15.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,GRO,Haas F1 Team,8,,0,14.0,16,0.0
2020,5,Silverstone,70th Anniversary Grand Prix,39.78,Dry,GIO,Alfa Romeo Racing,99,,0,19.0,17,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,GAS,AlphaTauri,10,,0,10.0,9,2.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,PER,Racing Point,11,,0,4.0,5,10.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,LEC,Ferrari,16,,0,9.0,R,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,STR,Racing Point,18,,0,5.0,4,12.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,MAG,Haas F1 Team,20,,0,16.0,15,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,ALB,Red Bull Racing,23,,0,6.0,8,4.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,KVY,AlphaTauri,26,,0,12.0,12,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,RIC,Renault,3,,0,13.0,11,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,OCO,Renault,31,,0,15.0,13,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,VER,Red Bull Racing,33,,0,3.0,2,18.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,NOR,McLaren,4,,0,8.0,10,1.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,HAM,Mercedes,44,,0,1.0,1,25.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,VET,Ferrari,5,,0,11.0,7,6.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,SAI,McLaren,55,,0,7.0,6,8.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,LAT,Williams,6,,0,19.0,18,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,RUS,Williams,63,,0,18.0,17,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,RAI,Alfa Romeo Racing,7,,0,14.0,14,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,BOT,Mercedes,77,,0,2.0,3,16.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,GRO,Haas F1 Team,8,,0,17.0,19,0.0
2020,6,Catalunya,Spanish Grand Prix,45.82,Dry,GIO,Alfa Romeo Racing,99,,0,20.0,16,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,GAS,AlphaTauri,10,,0,12.0,8,4.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,PER,Racing Point,11,,0,8.0,10,1.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,LEC,Ferrari,16,,0,13.0,14,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,STR,Racing Point,18,,0,9.0,9,2.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,MAG,Haas F1 Team,20,,0,20.0,17,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,ALB,Red Bull Racing,23,,0,5.0,6,8.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,KVY,AlphaTauri,26,,0,11.0,11,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,RIC,Renault,3,,0,4.0,4,13.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,OCO,Renault,31,,0,6.0,5,10.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,VER,Red Bull Racing,33,,0,3.0,3,15.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,NOR,McLaren,4,,0,10.0,7,6.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,HAM,Mercedes,44,,0,1.0,1,25.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,VET,Ferrari,5,,0,14.0,13,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,SAI,McLaren,55,,0,7.0,20,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,LAT,Williams,6,,0,19.0,16,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,RUS,Williams,63,,0,15.0,R,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,RAI,Alfa Romeo Racing,7,,0,16.0,12,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,BOT,Mercedes,77,,0,2.0,2,18.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,GRO,Haas F1 Team,8,,0,17.0,15,0.0
2020,7,Spa-Francorchamps,Belgian Grand Prix,24.43,Rain,GIO,Alfa Romeo Racing,99,,0,18.0,R,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,GAS,AlphaTauri,10,,0,10.0,1,25.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,PER,Racing Point,11,,0,4.0,10,1.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,LEC,Ferrari,16,,0,13.0,R,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,STR,Racing Point,18,,0,8.0,3,15.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,MAG,Haas F1 Team,20,,0,15.0,R,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,ALB,Red Bull Racing,23,,0,9.0,15,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,KVY,AlphaTauri,26,,0,11.0,9,2.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,RIC,Renault,3,,0,7.0,6,8.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,OCO,Renault,31,,0,12.0,8,4.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,VER,Red Bull Racing,33,,0,5.0,R,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,NOR,McLaren,4,,0,6.0,4,12.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,HAM,Mercedes,44,,0,1.0,7,7.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,VET,Ferrari,5,,0,17.0,R,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,SAI,McLaren,55,,0,3.0,2,18.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,LAT,Williams,6,,0,20.0,11,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,RUS,Williams,63,,0,19.0,14,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,RAI,Alfa Romeo Racing,7,,0,14.0,13,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,BOT,Mercedes,77,,0,2.0,5,10.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,GRO,Haas F1 Team,8,,0,16.0,12,0.0
2020,8,Monza,Italian Grand Prix,40.65,Dry,GIO,Alfa Romeo Racing,99,,0,18.0,16,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,GAS,AlphaTauri,10,,0,16.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,PER,Racing Point,11,,0,6.0,5,10.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,LEC,Ferrari,16,,0,5.0,8,4.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,STR,Racing Point,18,,0,7.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,MAG,Haas F1 Team,20,,0,20.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,ALB,Red Bull Racing,23,,0,4.0,3,15.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,KVY,AlphaTauri,26,,0,12.0,7,6.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,RIC,Renault,3,,0,8.0,4,12.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,OCO,Renault,31,,0,10.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,VER,Red Bull Racing,33,,0,3.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,NOR,McLaren,4,,0,11.0,6,8.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,HAM,Mercedes,44,,0,1.0,1,26.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,VET,Ferrari,5,,0,14.0,10,1.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,SAI,McLaren,55,,0,9.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,LAT,Williams,6,,0,19.0,R,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,RUS,Williams,63,,0,18.0,11,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,RAI,Alfa Romeo Racing,7,,0,13.0,9,2.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,BOT,Mercedes,77,,0,2.0,2,18.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,GRO,Haas F1 Team,8,,0,15.0,12,0.0
2020,9,Mugello,Tuscan Grand Prix,42.24,Dry,GIO,Alfa Romeo Racing,99,,0,17.0,R,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,GAS,AlphaTauri,10,,0,9.0,9,2.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,PER,Racing Point,11,,0,4.0,4,12.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,LEC,Ferrari,16,,0,11.0,6,8.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,STR,Racing Point,18,,0,13.0,R,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,MAG,Haas F1 Team,20,,0,18.0,12,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,ALB,Red Bull Racing,23,,0,10.0,10,1.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,KVY,AlphaTauri,26,,0,12.0,8,4.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,RIC,Renault,3,,0,5.0,5,10.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,OCO,Renault,31,,0,7.0,7,6.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,VER,Red Bull Racing,33,,0,2.0,2,18.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,NOR,McLaren,4,,0,8.0,15,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,HAM,Mercedes,44,,0,1.0,3,15.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,VET,Ferrari,5,,0,15.0,13,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,SAI,McLaren,55,,0,6.0,R,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,LAT,Williams,6,,0,19.0,16,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,RUS,Williams,63,,0,14.0,18,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,RAI,Alfa Romeo Racing,7,,0,20.0,14,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,BOT,Mercedes,77,,0,3.0,1,26.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,GRO,Haas F1 Team,8,,0,16.0,17,0.0
2020,10,Sochi,Russian Grand Prix,35.7,Dry,GIO,Alfa Romeo Racing,99,,0,17.0,11,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,GAS,AlphaTauri,10,,0,12.0,6,8.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,PER,Racing Point,11,,0,9.0,4,12.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,LEC,Ferrari,16,,0,4.0,7,6.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,MAG,Haas F1 Team,20,,0,15.0,13,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,ALB,Red Bull Racing,23,,0,5.0,R,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,KVY,AlphaTauri,26,,0,13.0,15,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,HUL,Racing Point,27,,0,20.0,8,4.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,RIC,Renault,3,,0,6.0,3,15.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,OCO,Renault,31,,0,7.0,R,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,VER,Red Bull Racing,33,,0,3.0,2,19.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,NOR,McLaren,4,,0,8.0,R,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,HAM,Mercedes,44,,0,2.0,1,25.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,VET,Ferrari,5,,0,11.0,11,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,SAI,McLaren,55,,0,10.0,5,10.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,LAT,Williams,6,,0,18.0,14,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,RUS,Williams,63,,0,17.0,R,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,RAI,Alfa Romeo Racing,7,,0,19.0,12,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,BOT,Mercedes,77,,0,1.0,R,0.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,GRO,Haas F1 Team,8,,0,16.0,9,2.0
2020,11,Nurburgring,Eifel Grand Prix,15.08,Rain,GIO,Alfa Romeo Racing,99,,0,14.0,10,1.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,GAS,AlphaTauri,10,,0,9.0,5,10.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,PER,Racing Point,11,,0,5.0,7,6.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,LEC,Ferrari,16,,0,4.0,4,12.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,STR,Racing Point,18,,0,12.0,R,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,MAG,Haas F1 Team,20,,0,19.0,16,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,ALB,Red Bull Racing,23,,0,6.0,12,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,KVY,AlphaTauri,26,,0,13.0,19,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,RIC,Renault,3,,0,10.0,9,2.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,OCO,Renault,31,,0,11.0,8,4.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,VER,Red Bull Racing,33,,0,3.0,3,15.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,NOR,McLaren,4,,0,8.0,13,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,HAM,Mercedes,44,,0,1.0,1,26.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,VET,Ferrari,5,,0,15.0,10,1.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,SAI,McLaren,55,,0,7.0,6,8.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,LAT,Williams,6,,0,20.0,18,0.0
2020,12,Algarve International Circuit,Portuguese Grand Prix,29.82,Dry,RUS,Williams,63,,0,14.0,14,0.0
